img,text,model,prompt,img_id
./JPEG_Dataset/83.jpeg,"```plaintext
Nutrition Facts Servings: 3 servings Serv. Size: 30g (1/4 cups)
Amount per serv. Calories 130 Total Fat 6g (8% DV),
Sat. Fat 2g (10% DV), Trans Fat 0g Cholest. 0mg (0% DV),
Sodium 120mg (5% DV), Total Carbs 19g (7% DV), Fiber 2g
(7% DV), Total Sugars 13g (Incl.11g Added Sugars, 20% DV), Protein 2g
Vit D (0% DV), Calcium (4% DV), Iron (6% DV), Potas.(2% DV) DV = %Daily Value

INGREDIENTS: CHERRY FLAVORED CRANBERRIES (CRANBERRIES, SUGAR, CHERRY JUICE CONCENTRATE,
CARAMELS, WHITE CHOCOLATE (CANE SUGAR, COCOA BUTTER, WHOLE MILK, SUNFLOWER LECITHIN,
VANILLA), CORN SYRUP, CANE SUGAR, CREAM (MILK), PALM KERNEL OIL, SEA SALT, SUNFLOWER LECITHIN,
NATURAL FLAVOR, SPICES (CINNAMON, CLOVES, GINGER, CARDAMOM), TAPIOCA SYRUP, TAPIOCA
DEXTIN, CONFECTIONER'S GLAZE.), HONEY GRAHAM TOASTERS (WHOLE GRAIN WHEAT, SUGAR, CORN
MEAL, CANOLA OIL, MOLASSES, HONEY, FRUCTOSE, SALT, BAKING SODA, CALCIUM CARBONATE, SOY
LECITHIN, DEXTROSE, TRISODIUM PHOSPHATE, BHT ADDED TO PRESERVE FRESHNESS), ALMONDS,
YOGURT PRETZEL BALLS (YOGURT COATING (SUGAR, HYDROGENATED PALM KERNEL OIL, NONFAT MILK
POWDER, YOGURT POWDER [CULTURED WHEY, NONFAT MILK], ARTIFICIAL COLOR [TITANIUM DIOXIDE],
LACTIC ACID, SOY LECITHIN, VANILLIN), PRETZEL BALLS (ENRICHED WHEAT FLOUR (WHEAT FLOUR, NIACIN,
REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), VEGETABLE OIL (CORN, CANOLA, OR
SOYBEAN), SALT, MALT, CORN SYRUP, SODIUM BICARBONATE, YEAST), CONFECTIONER'S GLAZE), PEANUT
OIL, SALT.

CONTAINS: MILK, SOY, TREE NUTS (ALMOND, WALNUT), AND WHEAT.
Made in a facility that processes peanuts, tree nuts, milk, wheat, Sesame, and soy
Truly Good Foods - Charlotte, NC 28273 Best By: 5/4/2024 Item: 891989
```",gpt-4-vision-preview,I took a picture of the back of the product. Can you extract text from the image and return it in the OCR model's text label format? Your response should only contain the extracted text label.,83
./JPEG_Dataset/84.jpeg,"```
Boar's Head
Bold Fiery Chipotle Gourmaise
NET WT 8.5 OZ (241g)
Boar's Head Brand
11719 US-42
North Palm Beach, FL 33408
www.boarshead.com
855.588.2677
R2JB
042421762466
```",gpt-4-vision-preview,I took a picture of the back of the product. Can you extract text from the image and return it in the OCR model's text label format? Your response should only contain the extracted text label.,84
./JPEG_Dataset/85.jpeg,"```plaintext
NUTRITION FACTS about 2.5 servings per container Serving size about 15 chips (28g)
Calories
Total Fat 10g 13% DV
Saturated Fat 1.5g 8% DV
Trans Fat 0g
Cholesterol 0mg 0%
Sodium 200mg 9% DV
Total Carb. 15g 5% DV
Dietary Fiber 1g 4% DV
Total Sugars 1g
Inc. Added Sugars <1g 2% DV
Protein 2g
Vitamin D 0mcg 0% DV
Calcium 10mg 0% DV
Iron 0.5mg 2% DV
Potassium 340mg 6% DV
Vitamin C
*The % Daily Value (DV) tells you how much a nutrient in a serving of
food contributes to a daily diet. 2,000 calories a day is used for
general nutrition advice.

INGREDIENTS: POTATOES, VEGETABLE OIL (CANOLA, CORN, SOYBEAN, AND/OR SUNFLOWER OIL), MALTODEXTRIN (MADE FROM CORN), SALT, SUGAR,
ONION POWDER, MONOSODIUM GLUTAMATE, DEXTROSE,
HYDROLYZED CORN PROTEIN, POTASSIUM SALT, GARLIC
POWDER, AND NATURAL FLAVORS.

FRITO-LAY NORTH AMERICA, INC. © 2023 FRITO-LAY NORTH AMERICA, INC.

GUARANTEED FRESH
```",gpt-4-vision-preview,I took a picture of the back of the product. Can you extract text from the image and return it in the OCR model's text label format? Your response should only contain the extracted text label.,85
./JPEG_Dataset/86.jpeg,"```plaintext
Sodium 159mg 7% 970mg 42%
Total Carbohydrate 15g 5% 38g 14%
Dietary Fiber 1g 4% 3g 14%
Total Sugars 1g 3g
includes 2g Added Sugars 2% 5g 10%

Vitamin D 0mcg 0% 0mcg 0%
Calcium 8mg 0% 21mg 2%
Iron 0mg 1mg 6%
Potassium 328mg 6% 821mg 15%

The % Daily Value tells you how much a nutrient in a serving of food contributes
to a daily diet. 2,000 calories a day is used for a general nutrition advice.

INGREDIENTS: POTATO CHIPS (Potatoes,
Vegetable Oil (Canola, Corn, Soybean and/or
Sunflower), Salt), SEASONING (Sugar,
Sodium Diacetate, Corn Maltodextrin, Salt,
Spices, Monosodium Glutamate, Paprika &
Extractive of Paprika, Torula Yeast, Malic Acid,
Disodium Inosinate, Disodium Guanylate (FD & C
Yellow #5 Lake), And Not more than 2%
Soybean Oil Added To Prevent Caking).

CONTAINS: MILK

Is a bioengineered food ingredient.

DISTRIBUTED BY:
RAP SNACKS INC.
153 E Flagler St
#600
Miami, FL 3313131
Email: customerservice@rapsnacksnow.com
Twitter: Rapsnacksnow
Instagram: Officialrapsnacks
```
",gpt-4-vision-preview,I took a picture of the back of the product. Can you extract text from the image and return it in the OCR model's text label format? Your response should only contain the extracted text label.,86
./JPEG_Dataset/87.jpeg,"```
SINCE 1985 SWEET BABY RAY'S SIMPLE PHILOSOPHY HAS GUIDED EVERYTHING WE DO: ""THE SAUCE IS THE BOSS.""
Nutrition Facts
Serving Size 1 oz. (28g)
Servings Per Container about 3
Amount Per Serving
Calories 90 Calories from Fat 10
% Daily Value*
Total Fat 1g 2%
Saturated Fat 0g 0%
Trans Fat 0g
Cholesterol 25mg 8%
Sodium 480mg 20%
Total Carbohydrate 6g 2%
Dietary Fiber 0g
Sugars 6g
Protein 11g 22%
Vitamin A 0% Vitamin C 0%
Calcium 0%
Folate 0%
*Percent Daily Values are based on a 2,000 calorie diet.
INGREDIENTS: BEEF, WATER, SEASONING BLEND (SALT, BROWN
SUGAR, SUGAR, MUSTARD, MONOSODIUM GLUTAMATE, DEHYDRATED
GARLIC, RED PEPPER, SODIUM ERYTHORBATE, ONION POWDER,
SPICE EXTRACTIVE), BROWN SUGAR, SWEET BABY RAY'S JERKY BASE
(VINEGAR POWDER [DEXTRIN, MODIFIED FOOD STARCH, VINEGAR
SOLIDS], TOMATO POWDER, PINEAPPLE JUICE POWDER,
MALTODEXTRIN, PINEAPPLE JUICE, WORCESTERSHIRE SAUCE
POWDER [VINEGAR, MOLASSES, CORN SYRUP, SALT,
CARAMEL COLOR, GARLIC POWDER, SUGAR, SPICES, TAMARIND,
NATURAL FLAVOR AND SULFITING AGENTS, MALTODEXTRIN,
NATURAL SMOKE FLAVOR], SPICES AND NOT MORE THAN 2% SILICON
DIOXIDE ADDED TO PREVENT CAKING), RED PEPPER, SODIUM NITRITE
MAY CONTAIN: WHEAT, SOY
BRIDGFORD FOODS WAS FOUNDED IN 1932 BY HUGH H. BRIDGFORD. HE BELIEVED THAT
THE HIGHEST QUALITY WOULD BE THE STANDARD AND
MORE THAN 80 YEARS AND FOUR GENERATIONS LATER,
USING THE HIGHEST QUALITY INGREDIENTS AVAILABLE WE
MAKE THE BEST TASTING PRODUCTS
AVAILABLE FOR YOU AND YOUR FAMILY.

PER SERVING
90
CALORIES
0g SAT FAT
0% DV
0g TRANS FAT
0% DV
Bridgford Foods Corp.
Chicago, IL 60638
1-800-621-4241
www.BridgfordFoods.com
Sweet Baby Ray's is a Registere
trademark, used under license.
MADE IN THE USA
```",gpt-4-vision-preview,I took a picture of the back of the product. Can you extract text from the image and return it in the OCR model's text label format? Your response should only contain the extracted text label.,87
./JPEG_Dataset/88.jpeg,"```plaintext
Nutrition Facts 
Serving size 1 Pie (113g/4 oz) 
Calories per serving: 390
Amount/Serving % Daily Value 
Total Fat 16g 21% 
Saturated Fat 9g 45% 
Trans Fat 0g 
Cholesterol 0mg 0% 
Sodium 450mg 20% 
Total Carbohydrate 59g 21% 
Dietary Fiber 1g 4% 
Total Sugars 30g 
Includes 29g Added Sugars 58% 
Protein 3g 
Vitamin D 0mcg 0% 
Calcium 0mg 0% 
Iron 2mg 10% 
Potassium 37mg 0% 

INGREDIENTS: ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFOLAVIN, FOLIC ACID), HIGH FRUCTOSE CORN SYRUP, WATER, DICED PEACHES, SUGAR, FOOD STARCH-MODIFIED, PALM OIL & FRACTIONATED PALM OIL, WHEAT FLOUR, MALTITOL, SALT, SODIUM PROPIONATE, 
CONTAINS LESS THAN 2% OF EACH OF THE FOLLOWING: CALCIUM CARBONATE, 
PRESERVATIVE, CORN STARCH, WHEAT FLOUR, MALTED BARLEY FLOUR, NATURAL DEXTROSE, 
CALCIUM CARBONATE, AGAR-AGAR, MONO- AND DIGLYCERIDES, SOYBEAN MONOSTEARATE, 
YELLOW #5, YELLOW #6, SOY LECTHIN. 
CONTAINS WHEAT, SOY. 
CONTAINS BIOENGINEERED FOOD INGREDIENTS. 
Made by: JTM Foods, LLC, Erie, PA 16510 * www.jjsbakery.net 
Reg. PA Dept. Agr., Conn. Lic # BAK P392 
JJ's Bakery@ is a registered trademark of JTM Foods, LLC.
```",gpt-4-vision-preview,I took a picture of the back of the product. Can you extract text from the image and return it in the OCR model's text label format? Your response should only contain the extracted text label.,88
./JPEG_Dataset/89.jpeg,"```plaintext
Nutrition Facts
Serving size
1 Pie (113g/4 oz)
Servings per container
1
Calories per serving: 390
Nutrition Facts Amount/Serving  % Daily Value* Total Fat 16g 21% Saturated Fat 6g 30% Trans Fat 0g Cholesterol 0mg 0% Sodium 450mg 29% Total Carbohydrate 59g 21% Dietary Fiber 1g 4% Total Sugars 30g Includes 29g Added Sugars 58% Protein 3g Vitamin D 0mcg 0% Calcium 6mg 0% Iron 2mg 10% Potassium 37mg 0%
*The % Daily Value (DV) tells you how much a nutrient in a serving of food contributes to a daily diet. 2,000 calories a day is used for general nutrition advice. 
INGREDIENTS: ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, 
THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), HIGH FRUCTOSE CORN SYRUP, WATER, DICED PEACHES, SUGAR, FOOD STARCH-MODIFIED, PALM OIL & FRACTIONATED PALM OIL, 2% OR LESS OF EACH OF THE FOLLOWING: SALT, SODIUM PROPIONATE, CONTAINS LESS THAN 2% OF EACH OF THE FOLLOWING, MALTED BARLEY FLOUR, ¨NATURAL FLAVORS, PRESERVATIVES (SODIUM PROPIONATE, POTASSIUM SORBATE, CITRIC ACID) (PRESERVATIVE), DEXTROSE, XANTHAN GUM, SODIUM, ACID PYROPHOSPHATE, BAKING SODA, CALCIUM SULFATE, PALM OIL MONO-AND DIGLYCERIDES, SUNFLOWER MONOAND DIGLYCERIDES, CALCIUM CARBONATE, AGAR-AGAR, MONO- AND DIGLYCERIDES, SUNFLOWER LECITHIN, YELLOW #5, YELLOW #6, SOY LECITHIN.
CONTAINS WHEAT, SOY.
CONTAINS BIOENGINEERED FOOD INGREDIENTS.
Made by: JTM Foods, LLC, Erie, PA 16510. www.jjsbakery.net
Reg. PA Dept. Agr., Conn. Lic # BAK-P-3921
JJ's Bakery® is a registered trademark of JTM Foods, LLC.
```",gpt-4-vision-preview,I took a picture of the back of the product. Can you extract text from the image and return it in the OCR model's text label format? Your response should only contain the extracted text label.,89
./JPEG_Dataset/90.jpeg,"```
INGREDIENTS: ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), HIGH FRUCTOSE CORN SYRUP, PALM OIL & FRACTIONATED PALM OIL, WATER, DICED PEACHES, SUGAR, FOOD STARCH-MODIFIED CORN, CONTAINS LESS THAN 2% OF EACH OF THE FOLLOWING: SALT, SODIUM PROPIONATE (PRESERVATIVE), CORN STARCH, WHEAT FLOUR, MALTED BARLEY FLOUR, NATURAL FLAVORS, PRESERVATIVE), CORN STARCH, WHEAT FLOUR, MALTED BARLEY FLOUR, NATURAL FLAVORS (PRESERVATIVE), CITRIC ACID (PRESERVATIVE), DEXTROSE, XANTHAN GUM, SODIUM BENZOATE (PRESERVATIVE), AGAR-AGAR, MONO- AND DIGLYCERIDES, SORBIC ACID (PRESERVATIVE), CALCIUM CARBONATE, SOY LECITHIN, YELLOW #5, YELLOW #6.
```",gpt-4-vision-preview,I took a picture of the back of the product. Can you extract text from the image and return it in the OCR model's text label format? Your response should only contain the extracted text label.,90
./JPEG_Dataset/91.jpeg,"[Text]
Sat Fat 9g 42%
Trans Fat 0g
Cholest. 35mg 12%
Sodium 370mg 16%

Calories 280
Protein 2g

Total Carb. 47g 17%
Fiber 0g
Total Sugars 32g
Incl. 31g Added Sugars 62%

Vitamin D 0% • Calcium 0% • Iron 6% • Potassium 0%

INGREDIENTS: SUGAR, WATER, ENRICHED FLOUR (BLEACHED WHEAT FLOUR, MALLED BARLEY FLOUR, NIACIN, FERROUS SULFATE OR REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), PALM OIL, HIGH FRUCTOSE CORN SYRUP, COCOA, CONTAINS 2% OR LESS: GLYCERIN, SOYBEAN OIL, CHOCOLATE LIQUOR, BAKING SODA, WHEY, NATURAL AND ARTIFICIAL FLAVOR, SALT, SODIUM ACID PYROPHOSPHATE, POTASSIUM SORBATE (TO RETAIN FRESHNESS), SOY LECITHIN, SORBIC ACID, XANTHAN GUM, CELLULOSE GUM, ENZYME, MONOCALCIUM PHOSPHATE, EGG.

CONTAINS EGG, MILK, SOY, WHEAT

MANUFACTURED UNDER LICENSE BY:
Hostess Brands, LLC
Lenexa, KS 66215
©2019 Hostess Brands, LLC

[Barcode]
720109010101

[Social Media]
Facebook-f Logo Twitter Bird Logo

[Customer Service]
Comments or Questions:
1-800-483-7253
HostessCakes.com
Please have packaging available when calling.
",gpt-4-vision-preview,I took a picture of the back of the product. Can you extract text from the image and return it in the OCR model's text label format? Your response should only contain the extracted text label.,91
./JPEG_Dataset/92.jpeg,"INGREDIENTS: SUGAR, ENRICHED FLOUR (WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, FERROUS SULFATE OR REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, PALM OIL, HYDROGENATED PALM KERNEL OIL, SOYBEAN OIL, COCOA PROCESSED WITH ALKALI, GLYCERIN, NONFAT DRY MILK, DEFLATTED SOY FLOUR, AND LESS THAN 2% OF THE FOLLOWING: SOYBEAN OIL, SODIUM ACID PYROPHOSPHATE, BAKING SODA, SODIUM ALUMINUM PHOSPHATE, AND ARTIFICIAL FLAVOR, SODIUM CARBONIC ACID, POTASSIUM SORBATE AND SORBIC ACID (TO MAINTAIN FRESHNESS), SALT, SOY LECITHIN, PRESERVATIVE (SORBIC ACID), XANTHAN GUM, CELLULOSE GUM, ENZYME, GUAR GUM, COLOR (TITANIUM DIOXIDE, ANNATTO AND TURMERIC), DEXTIN, CITRIC ACID, ENZYMES, GUM ARABIC AND CONTAINS ENRICHED FLOUR CONTAINS BIOENGINEERED FOOD INGREDIENTS

HOSTESS Brands, LLC Lenexa, KS 66215 ©2021 Hostess Brands, LLC",gpt-4-vision-preview,I took a picture of the back of the product. Can you extract text from the image and return it in the OCR model's text label format? Your response should only contain the extracted text label.,92
./JPEG_Dataset/93.jpeg,"```json
{
  ""text"": [
    ""INGREDIENTS: Enriched Flour (Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, \nRiboflavin, Folic Acid, Enzymes), Invert Sugar, Palm Oil, Water, Soybean Oil, \nDegerminated Yellow Corn Flour, Dextrose, Corn Syrup, Sugar, Leavening (Sodium \nBicarbonate, Sodium Aluminum Phosphate), Salt, Natural and Artificial Flavors, Soy Lecithin, \nEgg, Corn Starch, Modified Wheat Starch, Xanthan Gum, Gum Arabic, \nGlycerin, Sorbic Acid, Mono- and Diglycerides, Enzymes, Titanium Dioxide Color, \nBeta Carotene Color, Polysorbate 60, Citric Acid, Honey."",
    ""CHATTANOOGA BAKERY, INC. \nChattanooga, TENNESSEE 37401"",
    ""RECIPE FOR AN OUT-OF-THIS-WORLD DESSERT! \nREMOVE FROM WRAPPER AND HEAT ON HIGH FOR 5 TO 15 SECONDS""
  ]
}
```",gpt-4-vision-preview,I took a picture of the back of the product. Can you extract text from the image and return it in the OCR model's text label format? Your response should only contain the extracted text label.,93
./JPEG_Dataset/94.jpeg,"```plaintext
INGREDIENTS: MILK CHOCOLATE (SUGAR, COCOA BUTTER, CHOCOLATE, SKIM MILK, MILK FAT, LACTOSE, LECITHINS (SOY), PEANUTS, SUGAR, DEXTROSE, CORN MEAL, CONTAINS 2% OR LESS OF: SALT, CORN SYRUP, CANDY BITS (SUGAR, CORN STARCH, LESS THAN 1% - CORNSTARCH, DEXTRIN, COLORING (INCLUDES BLUE 1 LAKE, RED 40, YELLOW 6, RED 40 LAKE, YELLOW 5, BLUE 1, BLUE 2 LAKE, YELLOW 6 LAKE, YELLOW 5 LAKE, BLUE 2), GUM ACACIA, NATURAL FLAVOR, TBHQ & CITRIC ACID (TO MAINTAIN FRESHNESS), TRISODIUM PHOSPHATE, MALTO DEXTRIN, NATURAL FLAVOR. ©

CONTAINS: PEANUTS, MILK, SOY.
```",gpt-4-vision-preview,I took a picture of the back of the product. Can you extract text from the image and return it in the OCR model's text label format? Your response should only contain the extracted text label.,94
./JPEG_Dataset/95.jpeg,"GUM BASE, GLYCEROL, NATURAL AND ARTIFICIAL FLAVORS, LESS THAN 2% OF: ASPARTAME, MANNITOL, SOY LECITHIN, HYDROGENATED STARCH HYDROLYSATE; LESS THAN 2% OF: ASPARTAME, MANNITOL, CONTAINS PHENYLALANINE.",gpt-4-vision-preview,I took a picture of the back of the product. Can you extract text from the image and return it in the OCR model's text label format? Your response should only contain the extracted text label.,95
./JPEG_Dataset/96.jpeg,"```plaintext
Nutrition
Amount/Serving % DV* Amount/Serving % DV*
Total Fat 8g 10% Total Carbohydrate 14g 5%
INGREDIENTS: CORN SYRUP, SEMI-SWEET CHOCOLATE, SUGAR, MILKFAT, HIGH FRUCTOSE CORN
SUGAR, HYDROGENATED VEGETABLE OIL (PALM KERNEL AND/OR PALM OIL), DAIRY BUTTER
(MILK) ALKALI PROCESSED COCOA, SALT, AND 2% OR LESS OF: SOY LECITHIN,
GLYCERIN, SKIM MILK, PEANUTS, LACTOSE (MILK), HYDROLYZED MILK PROTEIN,
EGG WHITES, ARTIFICIAL AND NATURAL FLAVOR, SODIUM METABISULFITE, TO MAINTAIN FRESHNESS), CD
CONTAINS PEANUT, MILK, SOY.
MANUFACTURED ON THE SAME EQUIPMENT THAT PROCESSES ALMONDS.
MANUFACTURED IN A FACILITY THAT PROCESSES PEANUTS.
Peter Paul
GLUTEN
FREE
```",gpt-4-vision-preview,I took a picture of the back of the product. Can you extract text from the image and return it in the OCR model's text label format? Your response should only contain the extracted text label.,96
./JPEG_Dataset/97.jpeg,"```
Nutrition Facts servings 60, Serv, Size
1 mint (0.5g), Amount per serving: Calories 0
Total Fat 0g (0% DV), Sodium 0mg (0% DV), Total
Carb. 0g (0% DV), Protein 0g. %Daily Value
INGREDIENTS: SUGAR, MALTODEXTRIN, RICE STARCH, GUM ARABIC, NATURAL AND
ARTIFICIAL FLAVORS, MAGNESIUM STEARATE, CARNAUBA WAX, YELLOW 5, BLUE 1.
*ADDS A TRIVIAL AMOUNT OF CALORIES, TOTAL SUGARS AND ADDED SUGARS.
EXCL. DIST. FERRERO U.S.A. INC., PARSIPPANY, NJ 07054.
MADE IN CANADA.
QUESTIONS? CALL 1 (800) 688-3552 © 2022 FERRERO GROUP
```
",gpt-4-vision-preview,I took a picture of the back of the product. Can you extract text from the image and return it in the OCR model's text label format? Your response should only contain the extracted text label.,97
./JPEG_Dataset/98.jpeg,"```
GOOD SOURCE OF 3 B VITAMINS
READY TO EAT OR HEAT, OR FREEZE, OR STACK...
FULLY BAKED & READY TO EAT RIGHT OUT OF THE BOX. REMOVE FROM POUCH BEFORE EATING.
TOASTER/WARMER: 1. WARM BRIEFLY. 2. SETTLE. 3. EJNOY THAT TOASTY GOODNESS.
FREEZER: 1. PUT UNITS IN FREEZER. 2. WAIT 20 MINUTES. 3. ENJOY THAT FROSTY GOODNESS.
MICROWAVE: 1. LEAVE UNITS IN A POUCH. HEAT 1 AT A TIME IN MICROWAVE. 2. SETTLE. 3. ENJOY THAT MICROWAVE GOODNESS.
CAUTION: IF HEATED, FILLING CAN BE EXTREMELY HOT AND COULD CAUSE BURNS. BUT TO BE POSITIVE SIDE OF LIFE, NEVER LEAVE RUNNING APPLIANCES UNATTENDED. Appliances vary; be sure your appliance is clean and functioning correctly. Children should be supervised. All times given are approximate.

0g TRANS FAT
SEE NUTRITION FACTS

Ingredients: Enriched flour (wheat flour, niacin, reduced iron, vitamin B1 [thiamin mononitrate], vitamin B2 [riboflavin], folic acid), corn syrup, high fructose corn syrup, dextrose, soybean and palm oil (with TBHQ for freshness), sugar, bleached wheat flour.
Contains 2% or less of wheat starch, salt, dried strawberries, dried apples, leavening (baking soda, sodium acid pyrophosphate, monocalcium phosphate), citric acid, gelatin, modified wheat starch, yellow corn flour, caramel color, xanthan gum, cornstarch, turmeric extract color, soy lecithin, red 40, yellow 6, blue 1, color added.
CONTAINS WHEAT AND SOY INGREDIENTS.

Distributed by Kellogg Sales Co., Battle Creek, MI 49016
TM, © 2021 Kellogg NA Co.
Contains a bioengineered food ingredient
```",gpt-4-vision-preview,I took a picture of the back of the product. Can you extract text from the image and return it in the OCR model's text label format? Your response should only contain the extracted text label.,98
./JPEG_Dataset/99.jpeg,"```json
{
  ""text"": [
    ""MAGNESIUM SOURCE: MAGNESIUM CARBONATE"",
    ""NOTICE: USE THIS PRODUCT AS A FOOD SUPPLEMENT ONLY. DO NOT USE FOR WEIGHT REDUCTION."",
    ""THIS PRODUCT IS SOLD BY WEIGHT NOT VOLUME. SOME SETTLING OF CONTENTS MAY HAVE"",
    ""OCCURRED DURING THE SHIPPING AND HANDLING."",
    ""BEST NO 11/2024"",
    ""Distributed by:"",
    ""LIFETIME PRODUCTS GROUP, LLC"",
    ""P.O. Box 18280"",
    ""Anaheim, CA 92817"",
    ""www.lifetimevitamins.com"",
    ""MFG FOR LIFETIME PRODUCTS GROUP, LLC"",
    ""Product of USA"",
    ""2204 Rev. 06"",
    ""NET WT. 375g"",
    ""DIETARY SUPPLEMENT""
  ]
}
```",gpt-4-vision-preview,I took a picture of the back of the product. Can you extract text from the image and return it in the OCR model's text label format? Your response should only contain the extracted text label.,99
./JPEG_Dataset/100.jpeg,"```plaintext
INGREDIENTS: WHOLE GRAIN OATS, SUGAR, OAT BRAN, CORN STARCH, HONEY, BROWN SUGAR SYRUP, SALT, TRIPOTASSIUM PHOSPHATE, CANOLA AND/OR RICE BRAN OIL, NATURAL ALMOND FLAVOR. VITAMIN E (MIXED TOCOPHEROLS) ADDED TO PRESERVE FRESHNESS.
VITAMINS AND MINERALS: CALCIUM CARBONATE, IRON AND ZINC (MINERAL NUTRIENTS), A B VITAMIN (NIACINAMIDE), VITAMIN C (SODIUM ASCORBATE), A B VITAMIN (CALCIUM PANTOTHENATE), AB VITAMIN (PYRIDOXINE HYDROCHLORIDE), VITAMIN A (PALMITATE), A B VITAMIN (RIBOFLAVIN), A B VITAMIN (THIAMIN MONONITRATE), VITAMIN B6, VITAMIN D3, VITAMIN B12.
DISTRIBUTED BY: GENERAL MILLS SALES, INC., MINNEAPOLIS, MN 55426 USA
EXCHANGE: 12 CEREAL FOR 1 STARCH, 1/2 FRUIT, AND 1/2 FAT EXCHANGES CALCULATED BY GENERAL MILLS.
Consumer: Do not throw on public space. Dispose of properly or recycle.
BOX TOPS FOR EDUCATION: SCAN YOUR RECEIPT SEE HOW AT BTFE.COM
A U.S. voluntary national retail food offering aimed at improving public school financing.
©2023 GENERAL MILLS
```",gpt-4-vision-preview,I took a picture of the back of the product. Can you extract text from the image and return it in the OCR model's text label format? Your response should only contain the extracted text label.,100
./JPEG_Dataset/101.jpeg,"```json
{
  ""text"": [
    ""MARGARINE (PALM OIL, WATER, SALT, VEGETABLE MONO AND DIGLYCERIDES, SOY LECITHIN. SODIUM BENZOATE (A PRESERVATIVE), CITRIC ACID, NATURAL AND ARTIFICIAL FLAVOR, BETA CAROTENE (COLOR), VITAMIN A PALMITATE ADDED), SUGAR, WATER, EGGS, HIGH"",
    ""FRUCTOSE CORN SYRUP, CONTAINS 2% OR LESS OF EACH OF THE FOLLOWING: YEAST, SALT, MONOCALCIUM PHOSPHATE, CALCIUM SULFATE, AMMONIUM SULFATE, WHEAT STARCH, ASCORBIC ACID ADDED AS A DOUGH CONDITIONER, ENZYME, SOY FLOUR, NONFAT DRY"",
    ""MILK, SOYBEAN OIL, CORN FLOUR, BICARBONATES AND CARBONATES OF SODA.""
  ]
}
```",gpt-4-vision-preview,I took a picture of the back of the product. Can you extract text from the image and return it in the OCR model's text label format? Your response should only contain the extracted text label.,101
./JPEG_Dataset/102.jpeg,"```
Saturated Fat 0.5g 3%
Trans Fat 0g
Cholesterol 0mg 0%
Sodium 65mg 3%
Total Carbohydrate 20g 7%
Dietary Fiber less than 1g 3%
Total Sugars 12g
Includes 12g Added Sugars 24%
Protein less than 1g
Vitamin D 0mcg 0%
Calcium 0mg 0%
Iron 0.3mg 2%
Potassium 30mg 0%

* The % Daily Value (DV) tells you how much a nutrient in a serving of food contributes to a daily diet. 2,000 calories a day is used for general nutrition advice.

INGREDIENTS: SUGAR, POPCORN, CANOLA OIL, CORN SYRUP, AND LESS THAN 2% OF COCOA (PROCESSED WITH ALKALI), NATURAL FLAVORS, SALT, SOY LECITHIN, GUM ACACIA, MILK, MALTODEXTRIN (MADE FROM CORN), BUTTERMILK, COCOA BUTTER, CREAM, MEDIUM CHAIN TRIGLYCERIDES, MONO- AND DIGLYCERIDES OF FATTY ACIDS, ROSEMARY EXTRACT (ANTIOXIDANT), AND ASCORBIC ACID (ANTIOXIDANT).
CONTAINS MILK AND SOY INGREDIENTS.

MADE ON EQUIPMENT THAT MAKES PRODUCTS CONTAINING PEANUTS AND TREE NUTS.

MANUFACTURED FOR
SMARTFOODS, INC.
PLANO, TX 75024-4099
©2023 SMARTFOODS, INC.

QUESTIONS OR COMMENTS? 1-888-924-5654
WEEKDAYS 9:00AM-4:30PM CENTRAL TIME
```",gpt-4-vision-preview,I took a picture of the back of the product. Can you extract text from the image and return it in the OCR model's text label format? Your response should only contain the extracted text label.,102
